FIPS,State,County,GROC,SUPERC,CONVS,SPECS,SNAPS,WICS
1001,AL,Autauga,4,1,30,2,42.16666667,5
1003,AL,Baldwin,29,6,118,26,198.0833333,27
1005,AL,Barbour,5,1,19,2,35.16666667,7
1007,AL,Bibb,5,1,15,1,19.58333333,5
1009,AL,Blount,6,1,27,0,47.08333333,6
1011,AL,Bullock,2,0,3,0,11.08333333,2
1013,AL,Butler,3,1,21,0,25.83333333,4
1015,AL,Calhoun,27,3,74,1,135.5833333,19
1017,AL,Chambers,7,1,23,2,37.5,6
1019,AL,Cherokee,5,1,18,1,32.33333333,6
1021,AL,Chilton,6,1,34,3,53.83333333,7
1023,AL,Choctaw,3,0,12,0,15.33333333,3
1025,AL,Clarke,5,2,13,2,41,8
1027,AL,Clay,3,0,7,1,13.25,3
1029,AL,Cleburne,2,0,10,0,11.41666667,5
1031,AL,Coffee,5,1,27,1,45.16666667,8
1033,AL,Colbert,10,1,43,3,75.75,8
1035,AL,Conecuh,2,0,14,0,15.66666667,1
1037,AL,Coosa,1,0,8,0,4,1
1039,AL,Covington,6,1,35,2,54.66666667,9
1041,AL,Crenshaw,3,0,7,0,18.41666667,5
1043,AL,Cullman,15,1,49,4,81.66666667,11
1045,AL,Dale,8,1,32,0,52.16666667,8
1047,AL,Dallas,8,1,31,0,48.08333333,10
1049,AL,DeKalb,14,1,50,3,82,11
1051,AL,Elmore,10,2,56,0,74.83333333,10
1053,AL,Escambia,4,1,29,0,44.91666667,6
1055,AL,Etowah,13,2,68,5,117.5833333,17
1057,AL,Fayette,5,1,8,0,11.83333333,5
1059,AL,Franklin,8,1,16,1,32.5,7
1061,AL,Geneva,10,0,14,1,31.91666667,7
1063,AL,Greene,2,0,12,0,17,2
1065,AL,Hale,3,0,15,0,14.58333333,3
1067,AL,Henry,3,0,15,1,15,3
1069,AL,Houston,16,3,67,6,138.5833333,21
1071,AL,Jackson,11,1,47,0,52.75,11
1073,AL,Jefferson,108,19,459,35,594.6666667,94
1075,AL,Lamar,3,0,9,0,13.91666667,4
1077,AL,Lauderdale,17,2,50,2,92.08333333,16
1079,AL,Lawrence,5,1,19,1,26.66666667,6
1081,AL,Lee,17,3,76,3,103.8333333,15
1083,AL,Limestone,9,1,56,2,75.08333333,9
1085,AL,Lowndes,3,0,6,0,16.5,2
1087,AL,Macon,4,0,14,0,17.08333333,4
1089,AL,Madison,44,12,213,13,285.1666667,35
1091,AL,Marengo,3,1,20,0,24.25,6
1093,AL,Marion,3,2,24,1,26.41666667,7
1095,AL,Marshall,21,3,71,3,107.8333333,14
1097,AL,Mobile,60,9,229,25,512.25,55
1099,AL,Monroe,6,1,15,0,26,6
1101,AL,Montgomery,37,6,141,13,229.3333333,28
1103,AL,Morgan,16,2,95,4,129.3333333,18
1105,AL,Perry,4,0,6,0,12,4
1107,AL,Pickens,4,0,8,0,25,7
1109,AL,Pike,6,1,20,0,39.41666667,7
1111,AL,Randolph,3,1,18,2,24.66666667,4
1113,AL,Russell,12,1,38,0,63.83333333,11
1115,AL,St. Clair,14,3,56,0,73.75,12
1117,AL,Shelby,26,5,98,4,128.25,26
1119,AL,Sumter,3,0,17,0,20.83333333,5
1121,AL,Talladega,9,2,73,0,95.25,12
1123,AL,Tallapoosa,6,1,36,0,45.08333333,8
1125,AL,Tuscaloosa,21,4,112,3,173.8333333,22
1127,AL,Walker,10,2,45,0,75,10
1129,AL,Washington,2,0,9,0,15.66666667,4
1131,AL,Wilcox,7,0,8,0,19.16666667,6
1133,AL,Winston,8,0,18,0,26.16666667,7
2013,AK,Aleutians East,4,0,0,0,5,3
2016,AK,Aleutians West,3,0,1,0,4,3
2020,AK,Anchorage,32,12,60,19,122.3333333,25
2050,AK,Bethel,22,0,7,0,50.5,16
2060,AK,Bristol Bay,2,0,1,0,1,1
2068,AK,Denali,0,0,4,0,,0
2070,AK,Dillingham,6,0,3,0,8.166666667,6
2090,AK,Fairbanks North Star,7,4,27,7,27.25,8
2100,AK,Haines,3,0,0,0,3,2
2105,AK,Hoonah-Angoon,4,0,3,1,6,2
2110,AK,Juneau,6,3,9,5,11.75,5
2122,AK,Kenai Peninsula,19,2,24,7,37.33333333,11
2130,AK,Ketchikan Gateway,4,0,4,5,8,3
2150,AK,Kodiak Island,5,0,1,2,9,3
2164,AK,Lake and Peninsula,1,0,0,0,8.5,3
2170,AK,Matanuska-Susitna,10,3,21,3,43.83333333,8
2180,AK,Nome,17,0,1,0,25.75,18
2185,AK,North Slope,8,0,3,0,12.25,8
2188,AK,Northwest Arctic,7,0,3,0,21.25,14
2195,AK,Petersburg,3,0,4,2,4,3
2198,AK,Prince of Wales-Hyder,6,0,6,1,7,4
2220,AK,Sitka,4,0,2,0,3.166666667,3
2230,AK,Skagway,2,0,1,0,1,0
2240,AK,Southeast Fairbanks,3,0,6,0,6,3
2261,AK,Valdez-Cordova,8,0,7,2,15.75,5
2270,AK,Wade Hampton,14,0,1,0,19.5,16
2275,AK,Wrangell,2,0,1,0,2,2
2282,AK,Yakutat,2,0,0,0,2,2
2290,AK,Yukon-Koyukuk,9,0,4,0,33.41666667,10
4001,AZ,Apache,9,0,40,1,50.33333333,30
4003,AZ,Cochise,19,3,56,7,92,16
4005,AZ,Coconino,21,3,77,8,96.75,23
4007,AZ,Gila,7,2,33,1,41.5,9
4009,AZ,Graham,6,1,17,2,26,5
4011,AZ,Greenlee,2,0,6,0,9.916666667,1
4012,AZ,La Paz,7,1,18,1,34.16666667,7
4013,AZ,Maricopa,494,95,984,203,2144.833333,419
4015,AZ,Mohave,19,4,90,12,151.3333333,20
4017,AZ,Navajo,14,2,57,1,86.41666667,25
4019,AZ,Pima,127,13,290,52,637.1666667,87
4021,AZ,Pinal,29,6,75,10,165.5833333,30
4023,AZ,Santa Cruz,8,1,17,6,28.91666667,5
4025,AZ,Yavapai,32,5,72,17,145.25,22
4027,AZ,Yuma,31,6,65,5,112,26
5001,AR,Arkansas,4,1,16,1,20.33333333,5
5003,AR,Ashley,4,1,16,0,19,6
5005,AR,Baxter,7,1,20,2,36.08333333,5
5007,AR,Benton,30,8,86,10,139.4166667,21
5009,AR,Boone,4,1,24,4,41.83333333,4
5011,AR,Bradley,3,0,5,0,10,2
5013,AR,Calhoun,0,0,3,0,4,1
5015,AR,Carroll,5,1,17,4,23.58333333,5
5017,AR,Chicot,3,0,10,0,15.5,4
5019,AR,Clark,2,1,11,1,16.5,4
5021,AR,Clay,4,0,9,0,12,3
5023,AR,Cleburne,8,1,16,1,24.58333333,4
5025,AR,Cleveland,1,0,5,0,8,1
5027,AR,Columbia,3,1,16,1,21.83333333,6
5029,AR,Conway,4,1,16,0,23.41666667,3
5031,AR,Craighead,20,5,39,2,97.91666667,17
5033,AR,Crawford,8,2,26,4,41,9
5035,AR,Crittenden,9,1,29,1,67.58333333,13
5037,AR,Cross,3,1,13,0,19.91666667,4
5039,AR,Dallas,3,0,8,2,10,1
5041,AR,Desha,4,0,8,0,18.08333333,3
5043,AR,Drew,2,1,12,1,19,2
5045,AR,Faulkner,10,3,47,3,69.5,10
5047,AR,Franklin,2,1,10,1,17.58333333,1
5049,AR,Fulton,1,0,6,0,9.5,1
5051,AR,Garland,17,4,49,8,86.83333333,12
5053,AR,Grant,2,1,11,0,11.16666667,2
5055,AR,Greene,5,1,16,1,39.16666667,4
5057,AR,Hempstead,3,1,16,0,18.25,4
5059,AR,Hot Spring,6,1,14,1,28.16666667,5
5061,AR,Howard,1,1,11,0,17.75,4
5063,AR,Independence,6,1,21,2,30.08333333,5
5065,AR,Izard,4,0,9,0,16.41666667,4
5067,AR,Jackson,3,0,12,0,21.33333333,5
5069,AR,Jefferson,17,1,39,2,85.25,9
5071,AR,Johnson,2,2,11,0,22.66666667,2
5073,AR,Lafayette,2,0,7,2,8.25,1
5075,AR,Lawrence,4,0,11,1,17.83333333,5
5077,AR,Lee,1,0,0,0,13,1
5079,AR,Lincoln,1,0,5,0,9.583333333,1
5081,AR,Little River,2,1,7,0,12.83333333,3
5083,AR,Logan,2,0,19,0,16,2
5085,AR,Lonoke,8,2,33,1,52.5,7
5087,AR,Madison,4,0,6,1,9.333333333,2
5089,AR,Marion,3,1,6,0,11.08333333,4
5091,AR,Miller,7,1,26,0,44.91666667,5
5093,AR,Mississippi,11,2,33,0,56.33333333,11
5095,AR,Monroe,3,0,7,0,14.25,3
5097,AR,Montgomery,1,0,4,0,8,1
5099,AR,Nevada,1,0,7,0,8,1
5101,AR,Newton,4,0,4,1,7.833333333,1
5103,AR,Ouachita,4,1,14,0,33,7
5105,AR,Perry,1,0,4,0,5.333333333,1
5107,AR,Phillips,7,1,11,1,31.25,4
5109,AR,Pike,4,0,7,0,17,4
5111,AR,Poinsett,5,1,17,0,28,6
5113,AR,Polk,4,1,12,1,16.5,3
5115,AR,Pope,7,1,33,4,39.41666667,8
5117,AR,Prairie,2,0,7,1,8.083333333,4
5119,AR,Pulaski,63,10,220,25,337.5833333,45
5121,AR,Randolph,5,1,9,0,13.41666667,2
5123,AR,St. Francis,8,1,22,1,36.5,6
5125,AR,Saline,12,2,32,0,79.16666667,11
5127,AR,Scott,2,0,4,0,12.83333333,2
5129,AR,Searcy,3,0,4,1,9,2
5131,AR,Sebastian,19,5,60,10,118,15
5133,AR,Sevier,4,1,14,0,21.66666667,3
5135,AR,Sharp,3,1,6,0,13.41666667,4
5137,AR,Stone,2,1,5,0,9.416666667,3
5139,AR,Union,6,1,35,4,37.16666667,6
5141,AR,Van Buren,1,1,10,1,15.33333333,4
5143,AR,Washington,33,4,70,11,172.5,26
5145,AR,White,12,1,40,1,76.08333333,14
5147,AR,Woodruff,2,0,6,0,9.583333333,3
5149,AR,Yell,2,1,13,0,21.66666667,3
6001,CA,Alameda,377,6,313,128,888.4166667,187
6003,CA,Alpine,0,0,0,0,,0
6005,CA,Amador,12,0,12,5,34.08333333,9
6007,CA,Butte,46,1,70,14,204.6666667,27
6009,CA,Calaveras,12,0,21,5,37.91666667,9
6011,CA,Colusa,9,0,14,3,23.41666667,10
6013,CA,Contra Costa,196,5,206,73,522.0833333,133
6015,CA,Del Norte,7,1,4,1,25.91666667,7
6017,CA,El Dorado,33,0,57,13,107.1666667,19
6019,CA,Fresno,250,8,291,77,941.4166667,287
6021,CA,Glenn,9,1,14,3,32.75,7
6023,CA,Humboldt,45,1,43,12,129.8333333,27
6025,CA,Imperial,34,4,68,5,113.1666667,31
6027,CA,Inyo,4,0,15,2,15.25,4
6029,CA,Kern,185,6,275,40,721.0833333,240
6031,CA,Kings,31,1,38,4,121.25,23
6033,CA,Lake,22,0,33,2,61.66666667,15
6035,CA,Lassen,7,0,15,3,24.08333333,7
6037,CA,Los Angeles,2076,51,1931,782,6415.666667,1602
6039,CA,Madera,38,0,49,6,138.25,36
6041,CA,Marin,71,1,41,15,109.6666667,20
6043,CA,Mariposa,10,0,8,0,11,2
6045,CA,Mendocino,47,0,37,11,96.75,19
6047,CA,Merced,64,3,76,17,235.1666667,76
6049,CA,Modoc,5,0,5,0,10.58333333,4
6051,CA,Mono,5,0,12,2,10.75,3
6053,CA,Monterey,113,5,110,41,276.9166667,93
6055,CA,Napa,42,2,38,17,61.5,23
6057,CA,Nevada,27,0,34,12,59.5,11
6059,CA,Orange,529,25,626,199,1395.666667,448
6061,CA,Placer,66,3,119,23,214.5,37
6063,CA,Plumas,10,0,14,1,24.25,6
6065,CA,Riverside,367,27,446,104,1202.583333,287
6067,CA,Sacramento,267,18,360,79,978.4166667,170
6069,CA,San Benito,9,0,11,2,26.91666667,10
6071,CA,San Bernardino,324,16,478,90,1407.833333,279
6073,CA,San Diego,623,25,728,221,1652.083333,511
6075,CA,San Francisco,363,1,107,174,479.8333333,65
6077,CA,San Joaquin,158,10,164,47,529.3333333,112
6079,CA,San Luis Obispo,73,1,89,38,146.5833333,36
6081,CA,San Mateo,174,4,144,60,269.5,74
6083,CA,Santa Barbara,133,2,97,35,232.5,58
6085,CA,Santa Clara,350,11,370,127,770,159
6087,CA,Santa Cruz,71,1,58,30,156.6666667,26
6089,CA,Shasta,37,3,84,8,162.8333333,24
6091,CA,Sierra,1,0,2,0,2.416666667,1
6093,CA,Siskiyou,19,1,30,3,54.08333333,14
6095,CA,Solano,69,7,115,26,240.1666667,47
6097,CA,Sonoma,139,2,136,72,312.6666667,69
6099,CA,Stanislaus,134,4,143,38,460.4166667,127
6101,CA,Sutter,23,2,38,7,88.41666667,16
6103,CA,Tehama,10,0,28,4,64.66666667,9
6105,CA,Trinity,10,0,7,0,22.33333333,3
6107,CA,Tulare,122,4,160,29,469.25,111
6109,CA,Tuolumne,14,0,22,6,40.08333333,8
6111,CA,Ventura,173,4,184,58,449,125
6113,CA,Yolo,40,2,53,14,152.9166667,33
6115,CA,Yuba,12,1,24,6,69.66666667,18
8001,CO,Adams,66,11,122,21,233.1666667,34
8003,CO,Alamosa,4,1,8,0,11.66666667,4
8005,CO,Arapahoe,94,15,149,33,305.9166667,43
8007,CO,Archuleta,3,0,6,2,12.08333333,1
8009,CO,Baca,1,0,2,0,5.166666667,2
8011,CO,Bent,2,0,4,0,4.583333333,1
8013,CO,Boulder,60,5,73,21,121.5,19
8014,CO,Broomfield,7,2,14,6,18.83333333,6
8015,CO,Chaffee,7,1,18,0,14.75,3
8017,CO,Cheyenne,2,0,2,0,2,2
8019,CO,Clear Creek,1,0,10,1,6.25,1
8021,CO,Conejos,3,0,2,0,6.583333333,2
8023,CO,Costilla,2,0,4,0,9.333333333,1
8025,CO,Crowley,1,0,1,0,3.416666667,1
8027,CO,Custer,2,0,2,1,3,1
8029,CO,Delta,6,1,11,3,14.41666667,5
8031,CO,Denver,120,8,215,47,354,33
8033,CO,Dolores,1,0,1,0,2,1
8035,CO,Douglas,26,9,57,22,83.66666667,16
8037,CO,Eagle,18,2,19,9,18.33333333,7
8039,CO,Elbert,1,1,6,2,3,2
8041,CO,El Paso,59,14,180,46,313.9166667,42
8043,CO,Fremont,6,1,16,2,25.33333333,5
8045,CO,Garfield,11,1,27,4,36.58333333,7
8047,CO,Gilpin,1,0,1,0,1,0
8049,CO,Grand,5,0,12,1,10.08333333,3
8051,CO,Gunnison,5,0,5,4,9.583333333,2
8053,CO,Hinsdale,2,0,3,0,1,0
8055,CO,Huerfano,4,0,5,0,10.16666667,2
8057,CO,Jackson,2,0,2,0,2,1
8059,CO,Jefferson,62,14,154,31,227.4166667,42
8061,CO,Kiowa,2,0,1,0,1.166666667,1
8063,CO,Kit Carson,5,0,4,0,8.833333333,4
8065,CO,Lake,2,0,6,0,6.25,1
8067,CO,La Plata,11,1,24,10,25.5,5
8069,CO,Larimer,37,8,92,40,111.75,24
8071,CO,Las Animas,4,1,8,0,11.66666667,3
8073,CO,Lincoln,3,0,6,0,7,2
8075,CO,Logan,3,1,8,2,8.666666667,3
8077,CO,Mesa,20,3,49,20,71.25,12
8079,CO,Mineral,1,0,2,0,1,0
8081,CO,Moffat,2,1,9,0,11.66666667,3
8083,CO,Montezuma,7,1,12,0,18.41666667,5
8085,CO,Montrose,9,1,8,3,22.75,7
8087,CO,Morgan,6,1,16,1,25.16666667,5
8089,CO,Otero,4,1,14,2,15.66666667,5
8091,CO,Ouray,3,0,3,1,3,2
8093,CO,Park,4,0,6,1,3,1
8095,CO,Phillips,4,0,3,1,3,2
8097,CO,Pitkin,7,0,6,3,3.75,1
8099,CO,Prowers,3,1,9,0,13.08333333,4
8101,CO,Pueblo,17,4,58,13,116.3333333,14
8103,CO,Rio Blanco,1,0,6,1,9,2
8105,CO,Rio Grande,4,0,8,1,13.16666667,3
8107,CO,Routt,9,0,10,5,13,3
8109,CO,Saguache,4,0,4,0,6.5,1
8111,CO,San Juan,1,0,1,0,1,0
8113,CO,San Miguel,7,0,4,2,5,2
8115,CO,Sedgwick,1,0,0,0,1,1
8117,CO,Summit,11,0,19,6,15.25,3
8119,CO,Teller,4,1,12,3,16.58333333,5
8121,CO,Washington,1,0,3,0,2,1
8123,CO,Weld,29,4,75,9,119,15
8125,CO,Yuma,4,0,4,1,9.5,4
9001,CT,Fairfield,216,5,248,94,459.0833333,160
9003,CT,Hartford,245,6,320,63,703.9166667,206
9005,CT,Litchfield,40,1,68,12,93,21
9007,CT,Middlesex,34,0,57,15,96.58333333,19
9009,CT,New Haven,200,10,302,67,670.5833333,180
9011,CT,New London,43,3,110,22,190.8333333,38
9013,CT,Tolland,15,0,44,6,74.58333333,18
9015,CT,Windham,21,2,45,5,101.25,20
10001,DE,Kent,24,3,59,9,153.8333333,17
10003,DE,New Castle,91,5,170,45,419.1666667,48
10005,DE,Sussex,50,4,82,31,182.6666667,19
11001,DC,District of Columbia,198,2,185,47,421,24
12001,FL,Alachua,37,2,130,11,220.6666667,27
12003,FL,Baker,4,1,20,1,35.16666667,3
12005,FL,Bay,26,5,129,18,209.1666667,25
12007,FL,Bradford,4,1,22,1,35.58333333,3
12009,FL,Brevard,81,12,297,44,494.9166667,53
12011,FL,Broward,374,28,737,153,1101.166667,164
12013,FL,Calhoun,4,0,4,0,10,3
12015,FL,Charlotte,19,6,54,11,115,20
12017,FL,Citrus,18,3,69,4,134.3333333,16
12019,FL,Clay,21,5,77,9,131.4166667,22
12021,FL,Collier,62,7,102,28,217.5,36
12023,FL,Columbia,8,1,57,2,85.58333333,8
12027,FL,DeSoto,5,1,16,1,27.91666667,6
12029,FL,Dixie,3,0,8,0,18.16666667,2
12031,FL,Duval,164,20,444,75,952,97
12033,FL,Escambia,44,6,156,18,314.4166667,30
12035,FL,Flagler,17,2,31,4,59.91666667,10
12037,FL,Franklin,6,0,9,2,17.08333333,4
12039,FL,Gadsden,10,1,31,2,57.5,8
12041,FL,Gilchrist,3,0,7,0,15.75,2
12043,FL,Glades,0,0,6,0,10.16666667,1
12045,FL,Gulf,4,0,6,0,18.41666667,2
12047,FL,Hamilton,2,0,17,0,21.16666667,2
12049,FL,Hardee,10,1,17,0,27.25,6
12051,FL,Hendry,12,1,23,3,42.41666667,8
12053,FL,Hernando,23,4,64,3,122.5833333,23
12055,FL,Highlands,14,2,48,2,85.5,12
12057,FL,Hillsborough,265,23,597,113,1074,138
12059,FL,Holmes,3,0,15,1,21.16666667,2
12061,FL,Indian River,28,3,64,12,119.75,14
12063,FL,Jackson,8,1,32,4,52.75,10
12065,FL,Jefferson,3,0,20,2,18.41666667,2
12067,FL,Lafayette,1,0,4,0,7.416666667,1
12069,FL,Lake,41,7,144,18,262.3333333,32
12071,FL,Lee,116,16,258,48,511.8333333,72
12073,FL,Leon,41,7,123,25,233.9166667,27
12075,FL,Levy,9,1,30,0,60.08333333,7
12077,FL,Liberty,3,0,5,0,10.75,1
12079,FL,Madison,3,0,17,0,26.16666667,3
12081,FL,Manatee,50,8,132,26,268.9166667,36
12083,FL,Marion,55,6,182,18,336.6666667,40
12085,FL,Martin,33,2,73,10,114.8333333,18
12086,FL,Miami-Dade,663,23,880,257,1513.333333,250
12087,FL,Monroe,24,0,60,16,72.75,10
12089,FL,Nassau,9,1,44,6,70.16666667,10
12091,FL,Okaloosa,24,5,103,7,160.4166667,22
12093,FL,Okeechobee,12,1,25,0,43.41666667,5
12095,FL,Orange,225,21,521,92,957.4166667,121
12097,FL,Osceola,51,9,115,14,246.5833333,36
12099,FL,Palm Beach,269,21,491,124,787.25,143
12101,FL,Pasco,65,10,185,23,356.75,55
12103,FL,Pinellas,194,12,437,93,811.6666667,124
12105,FL,Polk,93,11,298,20,544.3333333,62
12107,FL,Putnam,13,1,51,5,96.58333333,9
12109,FL,St. Johns,28,1,71,26,123,22
12111,FL,St. Lucie,36,6,97,12,208.3333333,27
12113,FL,Santa Rosa,15,3,63,3,111.75,17
12115,FL,Sarasota,88,7,131,39,250,44
12117,FL,Seminole,63,9,164,22,303.8333333,48
12119,FL,Sumter,13,2,40,4,67.91666667,11
12121,FL,Suwannee,6,1,32,1,55.41666667,5
12123,FL,Taylor,3,1,21,2,31.58333333,4
12125,FL,Union,0,0,7,0,12,1
12127,FL,Volusia,64,10,272,31,467.5833333,57
12129,FL,Wakulla,4,1,11,3,30.08333333,3
12131,FL,Walton,9,2,39,12,50.75,11
12133,FL,Washington,3,1,16,1,23.33333333,4
13001,GA,Appling,1,1,11,0,24.66666667,4
13003,GA,Atkinson,3,1,8,1,10.83333333,3
13005,GA,Bacon,2,0,14,0,16.33333333,4
13007,GA,Baker,1,0,1,0,2.666666667,1
13009,GA,Baldwin,7,1,37,0,64.08333333,8
13011,GA,Banks,0,1,12,0,17,0
13013,GA,Barrow,13,1,51,3,60.33333333,13
13015,GA,Bartow,14,1,80,1,108.5,11
13017,GA,Ben Hill,3,1,16,3,27.33333333,5
13019,GA,Berrien,6,0,11,0,25,5
13021,GA,Bibb,35,4,173,10,225.8333333,31
13023,GA,Bleckley,3,0,10,1,15.08333333,4
13025,GA,Brantley,4,0,13,0,23.41666667,2
13027,GA,Brooks,3,0,12,1,22.41666667,4
13029,GA,Bryan,7,0,29,0,36,7
13031,GA,Bulloch,11,1,50,2,89.58333333,8
13033,GA,Burke,4,1,17,1,29.41666667,5
13035,GA,Butts,3,0,24,0,28.41666667,5
13037,GA,Calhoun,1,0,4,0,7.583333333,3
13039,GA,Camden,5,1,35,3,49.66666667,10
13043,GA,Candler,4,0,14,1,21,2
13045,GA,Carroll,24,2,88,3,127.75,21
13047,GA,Catoosa,8,3,25,1,66.16666667,11
13049,GA,Charlton,2,0,8,0,16.5,3
13051,GA,Chatham,56,6,185,32,295.8333333,48
13053,GA,Chattahoochee,1,0,2,1,5,2
13055,GA,Chattooga,7,1,27,0,34.25,7
13057,GA,Cherokee,38,6,68,9,118.3333333,33
13059,GA,Clarke,25,2,65,3,110.8333333,18
13061,GA,Clay,2,0,2,0,5.833333333,1
13063,GA,Clayton,54,7,159,9,281.0833333,52
13065,GA,Clinch,1,0,9,0,11.83333333,1
13067,GA,Cobb,107,12,239,23,454.4166667,86
13069,GA,Coffee,8,1,42,4,64.75,19
13071,GA,Colquitt,13,1,35,3,65.41666667,9
13073,GA,Columbia,18,3,38,1,80.58333333,22
13075,GA,Cook,4,0,16,0,25.75,3
13077,GA,Coweta,18,3,50,3,96.5,18
13079,GA,Crawford,1,0,7,0,10.41666667,1
13081,GA,Crisp,14,1,26,0,40.58333333,7
13083,GA,Dade,4,0,21,0,27,4
13085,GA,Dawson,3,1,13,0,24.91666667,4
13087,GA,Decatur,6,1,28,1,45.66666667,6
13089,GA,DeKalb,153,11,345,53,589,106
13091,GA,Dodge,7,1,18,1,25.5,5
13093,GA,Dooly,0,0,19,0,17.33333333,3
13095,GA,Dougherty,19,3,90,7,132,21
13097,GA,Douglas,14,3,67,3,109.6666667,21
13099,GA,Early,4,0,15,0,17.08333333,4
13101,GA,Echols,0,0,2,0,4.666666667,1
13103,GA,Effingham,4,1,31,1,39.5,6
13105,GA,Elbert,6,0,18,1,28,5
13107,GA,Emanuel,3,1,18,2,37.33333333,6
13109,GA,Evans,3,0,10,1,23.58333333,2
13111,GA,Fannin,9,0,11,0,18.41666667,5
13113,GA,Fayette,17,2,42,5,61.08333333,14
13115,GA,Floyd,19,3,76,0,115.25,20
13117,GA,Forsyth,36,6,72,11,109.75,22
13119,GA,Franklin,5,0,16,0,34.41666667,6
13121,GA,Fulton,204,12,370,58,674.5833333,155
13123,GA,Gilmer,7,1,13,1,26.41666667,6
13125,GA,Glascock,1,0,2,0,3.333333333,0
13127,GA,Glynn,20,2,54,9,103.6666667,16
13129,GA,Gordon,11,1,37,3,73.83333333,8
13131,GA,Grady,5,1,19,1,28.41666667,4
13133,GA,Greene,6,0,18,2,28.08333333,4
13135,GA,Gwinnett,145,16,342,47,548,107
13137,GA,Habersham,6,1,32,2,56.41666667,8
13139,GA,Hall,34,5,104,8,177.75,37
13141,GA,Hancock,2,0,8,0,13.58333333,1
13143,GA,Haralson,4,1,24,1,32.75,8
13145,GA,Harris,5,0,19,0,23.75,2
13147,GA,Hart,4,1,14,0,23.33333333,6
13149,GA,Heard,1,0,8,0,6.25,1
13151,GA,Henry,26,6,119,3,163.9166667,25
13153,GA,Houston,14,3,117,4,157.75,24
13155,GA,Irwin,1,0,7,0,9,1
13157,GA,Jackson,6,0,40,1,62.5,11
13159,GA,Jasper,3,0,5,0,9.666666667,4
13161,GA,Jeff Davis,4,1,13,0,21.91666667,3
13163,GA,Jefferson,6,0,19,0,25.58333333,7
13165,GA,Jenkins,1,0,6,0,13.58333333,1
13167,GA,Johnson,2,0,4,0,12,2
13169,GA,Jones,2,0,13,2,20.33333333,3
13171,GA,Lamar,4,0,10,1,18.25,4
13173,GA,Lanier,1,1,5,1,12.58333333,1
13175,GA,Laurens,9,1,50,3,80.16666667,12
13177,GA,Lee,6,0,16,1,30.33333333,6
13179,GA,Liberty,6,1,48,5,70.25,8
13181,GA,Lincoln,1,0,6,0,7,1
13183,GA,Long,1,0,5,1,8,1
13185,GA,Lowndes,13,3,89,9,133.6666667,17
13187,GA,Lumpkin,3,1,14,2,21,4
13189,GA,McDuffie,4,1,23,2,28.58333333,5
13191,GA,McIntosh,2,0,16,1,15.75,3
13193,GA,Macon,4,0,11,1,21.41666667,4
13195,GA,Madison,4,0,24,0,33.08333333,4
13197,GA,Marion,2,0,8,0,9.916666667,2
13199,GA,Meriwether,8,0,16,0,27.25,5
13201,GA,Miller,2,0,3,2,9.583333333,2
13205,GA,Mitchell,8,2,25,0,32.08333333,5
13207,GA,Monroe,3,1,27,0,27.41666667,4
13209,GA,Montgomery,1,0,10,0,13.66666667,3
13211,GA,Morgan,2,1,13,2,21.83333333,2
13213,GA,Murray,4,0,21,0,54.33333333,7
13215,GA,Muscogee,39,4,108,9,207.75,32
13217,GA,Newton,19,2,47,2,89,14
13219,GA,Oconee,6,1,13,0,20.91666667,5
13221,GA,Oglethorpe,1,0,5,0,8.416666667,1
13223,GA,Paulding,15,4,53,2,81.83333333,14
13225,GA,Peach,4,0,25,1,31.75,7
13227,GA,Pickens,5,1,16,0,26.33333333,10
13229,GA,Pierce,4,0,16,1,25.41666667,5
13231,GA,Pike,2,0,11,0,11.5,1
13233,GA,Polk,8,2,38,0,61.75,7
13235,GA,Pulaski,2,0,9,1,16,2
13237,GA,Putnam,4,1,24,0,30,4
13239,GA,Quitman,1,0,7,0,2,0
13241,GA,Rabun,3,1,12,0,16.33333333,5
13243,GA,Randolph,1,0,8,0,14,4
13245,GA,Richmond,32,4,132,12,217,29
13247,GA,Rockdale,18,2,47,2,80.75,15
13249,GA,Schley,1,1,4,0,2.5,1
13251,GA,Screven,3,0,13,0,21.66666667,4
13253,GA,Seminole,6,1,10,0,11.66666667,4
13255,GA,Spalding,11,1,41,0,70.33333333,10
13257,GA,Stephens,4,1,23,0,30.16666667,6
13259,GA,Stewart,1,0,4,0,7.083333333,3
13261,GA,Sumter,6,1,32,2,47.66666667,8
13263,GA,Talbot,1,0,5,0,5.833333333,0
13265,GA,Taliaferro,0,0,3,0,2.583333333,1
13267,GA,Tattnall,4,0,22,0,33.16666667,6
13269,GA,Taylor,2,0,8,0,13,3
13271,GA,Telfair,4,0,10,0,22.91666667,5
13273,GA,Terrell,6,0,8,1,12.58333333,3
13275,GA,Thomas,7,1,41,4,69.58333333,10
13277,GA,Tift,9,1,52,1,77.16666667,11
13279,GA,Toombs,5,1,28,1,40.16666667,7
13281,GA,Towns,3,0,10,1,16,2
13283,GA,Treutlen,1,0,10,0,11.83333333,1
13285,GA,Troup,14,2,73,1,85.08333333,12
13287,GA,Turner,1,1,12,2,18.83333333,2
13289,GA,Twiggs,0,0,6,0,12.25,1
13291,GA,Union,4,1,15,1,22.75,6
13293,GA,Upson,8,1,25,2,46.5,4
13295,GA,Walker,8,1,45,0,64.91666667,10
13297,GA,Walton,9,2,53,1,76.08333333,12
